frames,r11,r21,r31,r12,r22,r32,r13,r23,r33,pitch,yaw,roll,q1,q2,q3,q4,u1,u2,u3,angle,Sx,Sy,Sz,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z
13086,0.98029,-0.06949,0.18492,0.12649,0.93982,-0.3174,-0.15173,0.33454,0.93009,18.843,10.656,4.0547,0.16613,0.085784,0.04994,0.9811,0.85843,0.44328,0.25806,22.317,9.483,132.64,-598.11,0.024607,0.18613,-0.61345,-0.026447,0.1934,-0.67822,0.013363,0.18709,-0.68643,0.086527,0.17053,-0.64774
13088,0.97618,-0.067005,0.20636,0.1312,0.93981,-0.3155,-0.1728,0.33506,0.92621,18.811,11.909,3.9266,0.16595,0.096718,0.05056,0.98008,0.83551,0.48695,0.25456,22.912,7.6775,132.66,-597.56,0.022882,0.18622,-0.61256,-0.026778,0.19326,-0.67845,0.013233,0.18714,-0.68578,0.085584,0.17063,-0.64562
13090,0.97186,-0.056638,0.22863,0.12744,0.94276,-0.30817,-0.19809,0.32863,0.92345,18.454,13.216,3.3353,0.16252,0.10891,0.04698,0.97955,0.80777,0.54129,0.2335,23.214,5.966,132.35,-597.24,0.020968,0.18612,-0.61168,-0.027223,0.19293,-0.67867,0.012998,0.18724,-0.68505,0.084523,0.1715,-0.64315
13092,0.96647,-0.048024,0.25227,0.12618,0.94439,-0.30365,-0.22366,0.32529,0.91878,18.288,14.612,2.8447,0.16069,0.1216,0.04451,0.97847,0.77866,0.58921,0.21568,23.82,3.973,132.35,-596.68,0.018929,0.18624,-0.6107,-0.027642,0.19275,-0.67884,0.01271,0.18737,-0.68423,0.083335,0.17234,-0.64058
13094,0.95654,-0.039815,0.28886,0.1284,0.94693,-0.29467,-0.2618,0.31896,0.91089,17.926,16.79,2.3835,0.1571,0.14098,0.043066,0.97652,0.72924,0.65441,0.19991,24.881,0.99717,132.13,-595.98,0.015838,0.18627,-0.60916,-0.028156,0.19259,-0.67906,0.012371,0.18773,-0.68288,0.081515,0.17304,-0.63677
13096,0.94934,-0.03068,0.31276,0.12529,0.94966,-0.28715,-0.2882,0.31178,0.90539,17.597,18.226,1.851,0.15353,0.15405,0.039982,0.97524,0.69427,0.69663,0.1808,25.552,-0.72486,132.04,-595.65,0.013821,0.1864,-0.6082,-0.028454,0.19256,-0.67916,0.012179,0.18817,-0.68188,0.080191,0.17403,-0.63403
13098,0.94188,-0.031038,0.33451,0.13208,0.94975,-0.28377,-0.30889,0.31145,0.89866,17.524,19.543,1.8874,0.15287,0.16524,0.041892,0.97343,0.66762,0.72167,0.18296,26.473,-2.8435,131.97,-595.12,0.011908,0.18637,-0.60728,-0.028744,0.19253,-0.67922,0.011971,0.18821,-0.68104,0.078988,0.1739,-0.63175
13100,0.93508,-0.022651,0.35371,0.12942,0.95087,-0.28125,-0.32997,0.30877,0.89207,17.499,20.715,1.3876,0.15177,0.17587,0.039119,0.97186,0.64427,0.74655,0.16606,27.251,-4.7393,132.14,-594.51,0.010119,0.18655,-0.60648,-0.02911,0.19249,-0.67926,0.011662,0.18827,-0.68025,0.077649,0.17494,-0.62935
13102,0.92813,-0.022527,0.37159,0.13354,0.95188,-0.27584,-0.34749,0.30564,0.88647,17.284,21.813,1.3904,0.14981,0.18526,0.040208,0.97037,0.62002,0.76674,0.16641,27.964,-6.4954,131.86,-594.48,0.0083563,0.18638,-0.60595,-0.029464,0.19242,-0.67938,0.011366,0.18837,-0.67965,0.076501,0.17479,-0.62765
13104,0.92128,-0.016155,0.38856,0.13176,0.95301,-0.27278,-0.3659,0.3025,0.88012,17.22,22.865,1.0046,0.14845,0.19469,0.038169,0.96882,0.59911,0.78571,0.15404,28.693,-8.1226,131.89,-594.31,0.0067426,0.18646,-0.60552,-0.029767,0.19237,-0.67964,0.011091,0.18846,-0.67918,0.075276,0.17553,-0.62599
13107,0.91043,-0.010505,0.41353,0.13469,0.95273,-0.27232,-0.39112,0.30363,0.86881,17.403,24.427,0.66107,0.14907,0.20826,0.037579,0.96592,0.57588,0.80455,0.14517,30.004,-10.1,131.68,-594.36,0.0043571,0.18642,-0.60526,-0.030195,0.19174,-0.68052,0.010649,0.18836,-0.6788,0.073545,0.17542,-0.62402
13109,0.90257,-0.00097417,0.43054,0.12978,0.9541,-0.2699,-0.41052,0.29948,0.86127,17.399,25.502,0.061841,0.14764,0.21809,0.033905,0.9641,0.55601,0.82131,0.12768,30.799,-11.415,131.57,-594.54,0.0027568,0.18644,-0.60519,-0.030421,0.19143,-0.68113,0.010363,0.18842,-0.67859,0.072285,0.17623,-0.62251
13111,0.89408,0.0011107,0.4479,0.13364,0.95379,-0.26913,-0.4275,0.30049,0.85261,17.519,26.609,-0.07118,0.14806,0.22754,0.034448,0.96183,0.54106,0.83151,0.12589,31.762,-12.897,131.55,-594.67,0.0010706,0.18651,-0.60509,-0.030647,0.19118,-0.68168,0.010097,0.18848,-0.67836,0.071029,0.17614,-0.62128
13113,0.88543,0.0084391,0.4647,0.13046,0.95513,-0.26591,-0.44609,0.29607,0.8446,17.476,27.691,-0.54608,0.14638,0.23723,0.031781,0.95984,0.52173,0.84556,0.11328,32.587,-14.359,131.44,-594.93,-0.00058057,0.18651,-0.60506,-0.030873,0.191,-0.68222,0.0097873,0.18859,-0.6781,0.069737,0.17682,-0.61983
13115,0.87696,0.013019,0.48038,0.13056,0.95558,-0.26425,-0.46248,0.29445,0.83631,17.535,28.71,-0.85052,0.14584,0.24612,0.030683,0.95771,0.50688,0.8554,0.10664,33.444,-15.776,131.31,-595.14,-0.0022568,0.18648,-0.60504,-0.031203,0.19071,-0.6828,0.0093662,0.18863,-0.67785,0.068305,0.17701,-0.61857
13117,0.86855,0.015849,0.49535,0.13156,0.95626,-0.26127,-0.47782,0.29209,0.82847,17.503,29.693,-1.0454,0.14476,0.25458,0.030268,0.95568,0.49168,0.86469,0.10281,34.245,-17.953,131.44,-595.29,-0.0040729,0.18656,-0.60496,-0.031709,0.1909,-0.68315,0.0088452,0.18867,-0.67759,0.066829,0.17761,-0.61724
13120,0.85573,0.021557,0.51697,0.1315,0.95727,-0.25758,-0.50043,0.2884,0.81633,17.513,31.129,-1.443,0.1433,0.26702,0.028855,0.95254,0.47073,0.87717,0.094788,35.446,-20.464,131.26,-595.62,-0.0067884,0.18649,-0.60492,-0.032495,0.19066,-0.68378,0.0079487,0.18875,-0.67721,0.064519,0.17799,-0.61548
13123,0.84513,0.024421,0.534,0.13339,0.95772,-0.2549,-0.51765,0.28665,0.80614,17.547,32.276,-1.6552,0.14253,0.27679,0.028679,0.94987,0.45589,0.8853,0.091728,36.438,-22.161,131.04,-595.74,-0.0089916,0.18645,-0.60474,-0.033099,0.19034,-0.68414,0.0071112,0.18893,-0.67672,0.062524,0.17786,-0.614
13128,0.83495,0.026881,0.54967,0.13511,0.95822,-0.25209,-0.53348,0.28475,0.79644,17.564,33.344,-1.844,0.14168,0.28585,0.028563,0.94731,0.44231,0.89242,0.089172,37.363,-24.289,130.81,-595.74,-0.011319,0.18631,-0.60447,-0.033994,0.19008,-0.68437,0.0061635,0.18892,-0.67616,0.060394,0.17783,-0.61254
13136,0.82474,0.02499,0.56496,0.14086,0.95846,-0.24803,-0.54769,0.28414,0.78696,17.494,34.4,-1.7355,0.14082,0.29443,0.030663,0.94474,0.42959,0.89817,0.093537,38.272,-27.226,130.74,-595.48,-0.014034,0.18623,-0.60389,-0.035218,0.19015,-0.68414,0.004752,0.18894,-0.67521,0.057846,0.17767,-0.61074
13146,0.83775,0.019059,0.54572,0.13559,0.96083,-0.2417,-0.52895,0.27648,0.80235,16.765,33.074,-1.3033,0.13654,0.28316,0.030705,0.94881,0.43227,0.89649,0.097209,36.825,-27.608,130.38,-593.22,-0.014299,0.18588,-0.60139,-0.037375,0.19072,-0.68109,0.0028605,0.1892,-0.67317,0.057451,0.17755,-0.60997
13148,0.84708,0.020505,0.53106,0.12424,0.96393,-0.23539,-0.51673,0.26537,0.81398,16.129,32.077,-1.3866,0.13151,0.27516,0.027242,0.95197,0.42949,0.89868,0.088971,35.659,-26.008,129.83,-592.52,-0.01322,0.18549,-0.60043,-0.037717,0.19088,-0.6796,0.0026283,0.18956,-0.67238,0.058366,0.17779,-0.61016
13150,0.85934,0.018549,0.51107,0.1194,0.96444,-0.23578,-0.49727,0.26364,0.82657,15.921,30.735,-1.2366,0.1307,0.26388,0.026394,0.95529,0.44206,0.89253,0.089272,34.394,-24.652,129.81,-591.32,-0.01187,0.18545,-0.59939,-0.038207,0.19112,-0.67799,0.0022566,0.18965,-0.67172,0.059445,0.17782,-0.61076
13152,0.87213,0.011225,0.48915,0.11613,0.96642,-0.22923,-0.4753,0.25672,0.84154,15.237,29.285,-0.73744,0.12666,0.25138,0.027343,0.95918,0.44787,0.88886,0.096683,32.856,-23.707,129.38,-590.73,-0.010557,0.18496,-0.59862,-0.038856,0.19162,-0.67624,0.0018373,0.18969,-0.67119,0.060439,0.17752,-0.61171
13154,0.88387,0.012257,0.46758,0.10915,0.96665,-0.23166,-0.45483,0.25579,0.85305,15.193,27.877,-0.79448,0.12665,0.23965,0.025174,0.96223,0.46523,0.88035,0.092473,31.593,-22.442,129.51,-589.5,-0.0091223,0.185,-0.59775,-0.039321,0.19183,-0.67466,0.0014707,0.18963,-0.67071,0.061543,0.17796,-0.61257
13156,0.89317,0.010029,0.4496,0.10297,0.96863,-0.22616,-0.43776,0.2483,0.86413,14.667,26.718,-0.64329,0.1229,0.22985,0.024074,0.96513,0.46952,0.87812,0.091971,30.349,-20.695,128.72,-589.16,-0.0078249,0.18435,-0.59721,-0.039599,0.19165,-0.67342,0.0012782,0.18962,-0.67018,0.062503,0.17741,-0.61347
13158,0.90142,0.0058466,0.43291,0.1033,0.96812,-0.22818,-0.42044,0.25041,0.87208,14.663,25.652,-0.37161,0.12371,0.22058,0.025192,0.96716,0.48675,0.8679,0.099119,29.447,-19.648,129.01,-588.01,-0.0063202,0.18448,-0.59637,-0.03945,0.19206,-0.67188,0.0014881,0.18959,-0.66957,0.063711,0.17744,-0.61387
13160,0.90897,0.0020368,0.41687,0.10134,0.96891,-0.22571,-0.40436,0.24741,0.8805,14.378,24.637,-0.12839,0.12202,0.2118,0.025612,0.96933,0.49648,0.86177,0.10421,28.456,-17.522,128.76,-587.17,-0.0045702,0.18433,-0.59545,-0.03905,0.19219,-0.67048,0.0018938,0.18988,-0.66881,0.065026,0.177,-0.61426
13162,0.91643,-0.0024985,0.40019,0.097434,0.97128,-0.21706,-0.38816,0.23791,0.89036,13.701,23.59,0.15621,0.11703,0.20279,0.025706,0.97186,0.49686,0.86094,0.10913,27.248,-15.863,128.07,-586.99,-0.0028515,0.18367,-0.59495,-0.038658,0.19241,-0.66911,0.0023123,0.18993,-0.66823,0.066426,0.17667,-0.61501
13164,0.92481,-0.0050751,0.3804,0.095526,0.97097,-0.21928,-0.36824,0.23913,0.89845,13.716,22.358,0.31442,0.11767,0.19217,0.025823,0.97394,0.51881,0.84727,0.11385,26.219,-14.127,128.13,-586.23,-0.0010497,0.18368,-0.5945,-0.038404,0.19254,-0.66786,0.0025414,0.18988,-0.66788,0.067685,0.17653,-0.61604
13166,0.93431,-0.012053,0.35627,0.097219,0.97016,-0.22213,-0.34296,0.24218,0.9076,13.753,20.871,0.73911,0.1189,0.17906,0.027983,0.97622,0.54855,0.82609,0.1291,25.038,-12.363,128.25,-585.49,0.00071466,0.18375,-0.59407,-0.038483,0.1928,-0.66647,0.0024583,0.18998,-0.66754,0.068875,0.17594,-0.61749
13168,0.94315,-0.0093399,0.33223,0.087228,0.97152,-0.22031,-0.32071,0.23677,0.91711,13.508,19.404,0.56738,0.11675,0.16678,0.024666,0.97875,0.56932,0.81327,0.12028,23.668,-10.776,128.12,-585.01,0.0023167,0.18358,-0.59382,-0.038764,0.19296,-0.66515,0.002167,0.18996,-0.6673,0.069839,0.1765,-0.61879
13170,0.95187,-0.015041,0.30612,0.087624,0.97046,-0.22478,-0.29369,0.24079,0.92508,13.658,17.825,0.90531,0.11868,0.1529,0.02617,0.98074,0.60763,0.78283,0.13399,22.526,-9.4961,128.21,-584.26,0.0037164,0.18356,-0.59355,-0.039271,0.19308,-0.66374,0.0016013,0.1898,-0.6671,0.070509,0.17599,-0.62059
13172,0.95939,-0.01404,0.28173,0.079905,0.97138,-0.22369,-0.27053,0.23712,0.93305,13.482,16.364,0.83842,0.11722,0.14048,0.023897,0.98283,0.63528,0.76135,0.12951,21.265,-7.8419,128.12,-583.77,0.0048976,0.18356,-0.59317,-0.039863,0.19316,-0.66218,0.00090923,0.19008,-0.66661,0.071006,0.17613,-0.62183
13174,0.96496,-0.012107,0.26212,0.072348,0.97249,-0.22142,-0.25223,0.23263,0.93929,13.264,15.196,0.71883,0.1153,0.13062,0.021447,0.98447,0.65684,0.74407,0.12217,20.22,-6.1286,127.85,-583.25,0.0061104,0.18341,-0.59263,-0.040077,0.19308,-0.6607,0.00058768,0.19025,-0.66591,0.071621,0.1762,-0.62269
13176,0.96979,-0.017506,0.24332,0.073022,0.97252,-0.22106,-0.23277,0.23215,0.94442,13.174,14.083,1.0342,0.11494,0.12074,0.022959,0.98574,0.68305,0.71752,0.13644,19.376,-4.7869,128.0,-582.24,0.0077378,0.18346,-0.59183,-0.039715,0.19357,-0.65898,0.00082996,0.19039,-0.66499,0.072559,0.17611,-0.62319
13178,0.97467,-0.030254,0.22161,0.078753,0.97378,-0.21343,-0.20934,0.22547,0.95149,12.643,12.804,1.7779,0.11112,0.10911,0.027599,0.98741,0.70259,0.68987,0.1745,18.201,-3.5943,127.42,-581.58,0.0094608,0.18279,-0.59099,-0.03936,0.19412,-0.65691,0.0011012,0.19044,-0.66393,0.073634,0.17514,-0.62381
13180,0.97919,-0.032361,0.20034,0.075892,0.97397,-0.21361,-0.18821,0.22437,0.95616,12.593,11.557,1.8929,0.11076,0.098257,0.027375,0.9886,0.73559,0.65257,0.18181,17.32,-1.9055,127.43,-580.43,0.01096,0.18281,-0.59,-0.039267,0.1943,-0.65486,0.0010151,0.19063,-0.66269,0.074377,0.17503,-0.62421
13197,0.99811,-0.061177,0.0056303,0.061112,0.97929,-0.19304,0.0062961,0.19302,0.98117,11.131,0.32259,3.5075,0.097019,-0.00016732,0.030732,0.99481,0.95331,-0.0016441,0.30197,11.682,9.3798,125.32,-575.57,0.02181,0.1807,-0.58573,-0.039664,0.19571,-0.63922,-0.0017021,0.19137,-0.65481,0.077154,0.17288,-0.63184
13199,0.99766,-0.065946,-0.018214,0.061189,0.97916,-0.19363,0.030604,0.19206,0.9809,11.167,-1.0436,3.7818,0.096938,-0.01227,0.031953,0.9947,0.94295,-0.11935,0.31082,11.801,11.334,124.98,-574.88,0.023657,0.18036,-0.58519,-0.03905,0.19566,-0.63722,-0.0014605,0.19127,-0.65376,0.077782,0.17223,-0.63272
13201,0.99678,-0.068294,-0.041979,0.058912,0.9792,-0.19416,0.054366,0.19107,0.98007,11.206,-2.4059,3.9195,0.096841,-0.02422,0.031978,0.99449,0.92387,-0.23106,0.30507,12.034,13.278,124.91,-574.29,0.025473,0.18027,-0.58483,-0.03842,0.19576,-0.63535,-0.0012439,0.19131,-0.65278,0.07841,0.17204,-0.6336
13206,0.99256,-0.078343,-0.093155,0.059828,0.98051,-0.18715,0.106,0.18018,0.9779,10.834,-5.3452,4.513,0.0924,-0.050097,0.034756,0.99385,0.83466,-0.45253,0.31396,12.712,17.749,123.91,-574.3,0.029699,0.17937,-0.58461,-0.036499,0.1959,-0.6317,-0.00031557,0.19154,-0.65094,0.080009,0.17081,-0.63613
13214,0.98603,-0.099835,-0.13334,0.074398,0.98016,-0.1837,0.14904,0.17122,0.9739,10.682,-7.6628,5.7814,0.089402,-0.07113,0.043888,0.99248,0.73049,-0.58119,0.3586,14.06,24.401,122.33,-573.2,0.036762,0.17774,-0.58324,-0.03085,0.19581,-0.62756,0.0043821,0.19124,-0.6482,0.084695,0.16803,-0.63699
13221,0.98315,-0.11165,-0.14471,0.083388,0.97854,-0.18845,0.16265,0.17321,0.97136,10.979,-8.3205,6.479,0.091182,-0.07749,0.049173,0.9916,0.70481,-0.59897,0.38009,14.867,28.428,121.98,-572.96,0.040951,0.17736,-0.58301,-0.026962,0.19582,-0.6266,0.0079678,0.19114,-0.64759,0.088069,0.16657,-0.63752
13236,0.99103,-0.10125,-0.087218,0.083673,0.97903,-0.18575,0.1042,0.17678,0.97872,10.746,-5.0036,5.8333,0.091219,-0.048163,0.046529,0.99358,0.8061,-0.42561,0.41117,12.995,26.108,122.37,-572.53,0.038939,0.17773,-0.58228,-0.026512,0.19556,-0.62977,0.009583,0.19089,-0.64869,0.089225,0.16767,-0.63376
13238,0.9926,-0.10095,-0.067549,0.087159,0.97929,-0.18276,0.084599,0.17552,0.98083,10.555,-3.8732,5.8072,0.090104,-0.038264,0.047308,0.99407,0.82874,-0.35194,0.43512,12.484,24.436,122.28,-572.65,0.037485,0.17764,-0.5821,-0.027034,0.19555,-0.63089,0.0094536,0.19086,-0.64907,0.088825,0.16767,-0.63246
13241,0.99418,-0.10147,-0.036123,0.093175,0.97848,-0.18412,0.054028,0.17968,0.98224,10.617,-2.0702,5.8275,0.091466,-0.022666,0.048938,0.99435,0.86141,-0.21346,0.46088,12.191,21.366,122.85,-572.29,0.035088,0.17802,-0.58187,-0.02788,0.19593,-0.63267,0.0092227,0.19079,-0.64979,0.088088,0.16813,-0.63059
13243,0.99534,-0.09582,-0.011222,0.092043,0.97802,-0.18711,0.028904,0.1852,0.98228,10.785,-0.643,5.4989,0.093599,-0.010088,0.047228,0.99444,0.88868,-0.095779,0.44841,12.092,19.761,123.24,-572.18,0.033364,0.17845,-0.5817,-0.028424,0.1957,-0.63411,0.0090849,0.19072,-0.6503,0.087523,0.1686,-0.62897
13245,0.99568,-0.091911,0.013199,0.092756,0.978,-0.18683,0.0042633,0.18725,0.9823,10.769,0.75626,5.274,0.094039,0.0022463,0.046423,0.99448,0.89649,0.021414,0.44255,12.043,17.86,123.4,-572.12,0.031547,0.17863,-0.58147,-0.02902,0.19557,-0.63541,0.0088912,0.19064,-0.65067,0.086851,0.16896,-0.62742
13247,0.99491,-0.094616,0.034698,0.099435,0.97765,-0.18524,-0.016396,0.18775,0.98208,10.682,1.9885,5.4325,0.093783,0.012847,0.04879,0.99431,0.88065,0.12063,0.45816,12.226,15.404,123.57,-571.9,0.029671,0.17866,-0.58114,-0.029694,0.19586,-0.63637,0.0085888,0.19059,-0.65085,0.086073,0.16898,-0.62579
13249,0.99414,-0.091837,0.057108,0.10083,0.97805,-0.18236,-0.039107,0.18704,0.98157,10.524,3.2738,5.2779,0.092888,0.024194,0.048447,0.9942,0.86391,0.22502,0.45058,12.345,13.27,123.63,-571.74,0.0277,0.17873,-0.5807,-0.030424,0.19584,-0.63722,0.0081658,0.1906,-0.65084,0.085093,0.16933,-0.62394
13251,0.99316,-0.084644,0.080389,0.097989,0.97877,-0.18002,-0.063445,0.18667,0.98037,10.405,4.6109,4.8714,0.092225,0.036175,0.045933,0.99402,0.84458,0.33128,0.42064,12.538,11.653,123.67,-571.56,0.025686,0.17895,-0.58005,-0.031252,0.19556,-0.638,0.0076397,0.19078,-0.65063,0.084069,0.16982,-0.62207
13253,0.99118,-0.083787,0.10267,0.1012,0.97877,-0.17822,-0.085563,0.18704,0.97862,10.321,5.8932,4.8319,0.091909,0.047365,0.046547,0.99355,0.81056,0.41772,0.4105,13.022,8.8327,123.92,-571.02,0.023382,0.17908,-0.57946,-0.032238,0.19579,-0.63861,0.0069576,0.1907,-0.65048,0.082727,0.17027,-0.62008
13255,0.98905,-0.075695,0.12666,0.097844,0.97898,-0.17897,-0.11046,0.1894,0.97567,10.394,7.2769,4.3765,0.092747,0.059702,0.043693,0.99294,0.78175,0.50322,0.36828,13.627,6.3363,124.16,-570.58,0.020823,0.17934,-0.57894,-0.033485,0.1955,-0.63945,0.0060195,0.19055,-0.6504,0.081248,0.17099,-0.61805
13257,0.98644,-0.071792,0.14762,0.097449,0.97979,-0.17468,-0.1321,0.18669,0.9735,10.172,8.489,4.1626,0.091031,0.070462,0.042633,0.99244,0.74156,0.574,0.3473,14.102,3.8195,124.24,-570.71,0.018208,0.17951,-0.57862,-0.034855,0.19556,-0.64024,0.0048882,0.19083,-0.6503,0.079473,0.17147,-0.61639
13261,0.97573,-0.063656,0.20953,0.10189,0.97891,-0.17706,-0.19384,0.19411,0.96164,10.433,12.095,3.7327,0.093779,0.10192,0.041826,0.98948,0.64821,0.70445,0.2891,16.637,-1.4439,124.47,-570.78,0.012989,0.17979,-0.57824,-0.036231,0.19492,-0.64321,0.0040816,0.19044,-0.65076,0.076577,0.17182,-0.61221
13262,0.97115,-0.060308,0.23071,0.10142,0.98009,-0.17072,-0.21582,0.18919,0.95793,10.105,13.339,3.5535,0.091016,0.11292,0.040899,0.98858,0.60399,0.74935,0.27141,17.334,-2.689,124.22,-571.18,0.011652,0.17963,-0.57809,-0.036151,0.19481,-0.64402,0.0042947,0.19055,-0.65068,0.075986,0.17206,-0.61049
13264,0.9597,-0.063458,0.27378,0.11153,0.98018,-0.16376,-0.25796,0.18769,0.94775,9.803,15.889,3.7831,0.089122,0.13484,0.044374,0.98585,0.53171,0.80449,0.26474,19.298,-5.9967,124.25,-571.14,0.0088453,0.17962,-0.57729,-0.035965,0.19511,-0.64535,0.004751,0.1907,-0.65017,0.074501,0.17201,-0.60693
13265,0.95303,-0.061641,0.29653,0.11233,0.98118,-0.15704,-0.28127,0.18298,0.94202,9.4647,17.249,3.7006,0.086352,0.14674,0.04418,0.98441,0.49091,0.83422,0.25117,20.262,-7.3674,123.99,-571.32,0.0072495,0.1795,-0.57682,-0.035931,0.19504,-0.64583,0.0048766,0.19092,-0.64965,0.073687,0.17205,-0.60487
13276,0.89778,-0.053686,0.43716,0.12789,0.98155,-0.1421,-0.42147,0.18349,0.88809,9.091,25.923,3.4221,0.083873,0.22118,0.046774,0.97049,0.34783,0.91727,0.19398,27.907,-21.403,123.97,-570.13,-0.0064529,0.17955,-0.57359,-0.038836,0.19461,-0.64842,0.0020989,0.19076,-0.6461,0.063592,0.17257,-0.5914
13278,0.88898,-0.04795,0.45542,0.12408,0.98252,-0.13877,-0.44081,0.17987,0.87939,8.9673,27.092,3.0874,0.082263,0.23138,0.044414,0.96836,0.32964,0.92718,0.17798,28.902,-23.193,123.78,-570.57,-0.008393,0.17942,-0.57371,-0.039324,0.19438,-0.64914,0.0015642,0.19069,-0.64602,0.062063,0.17303,-0.59002
13280,0.87957,-0.045996,0.47355,0.1248,0.98277,-0.13634,-0.45912,0.17902,0.87015,8.9049,28.265,2.9935,0.081615,0.24138,0.044202,0.96598,0.31559,0.93337,0.17092,29.975,-24.785,123.66,-571.0,-0.010295,0.1794,-0.5738,-0.039709,0.19418,-0.64988,0.0011119,0.19076,-0.64589,0.060496,0.17301,-0.58884
13283,0.86676,-0.04673,0.49652,0.12849,0.98292,-0.13179,-0.48188,0.17803,0.85796,8.7328,29.77,3.086,0.08045,0.25406,0.045499,0.96276,0.29758,0.93975,0.16829,31.37,-27.388,123.61,-571.42,-0.012937,0.17938,-0.57376,-0.040344,0.19422,-0.65058,0.00036927,0.19087,-0.64545,0.058267,0.17292,-0.58693
13291,0.83401,-0.031207,0.55086,0.11881,0.98514,-0.12407,-0.5388,0.16892,0.82533,8.549,33.426,2.1429,0.076736,0.28539,0.03929,0.95453,0.25739,0.95728,0.13179,34.691,-33.358,122.92,-571.99,-0.020153,0.17903,-0.57342,-0.042848,0.19326,-0.65187,-0.002537,0.1909,-0.64412,0.05191,0.17363,-0.58208
13298,0.81705,-0.026732,0.57594,0.11714,0.98579,-0.12042,-0.56454,0.16586,0.80857,8.4709,35.166,1.8739,0.075322,0.30007,0.037853,0.95019,0.24166,0.96273,0.12145,36.321,-37.016,122.57,-572.67,-0.024274,0.17879,-0.5737,-0.044659,0.19285,-0.65286,-0.0045825,0.19085,-0.64387,0.048015,0.17369,-0.5803
13306,0.82508,-0.034991,0.56393,0.11704,0.98702,-0.11,-0.55275,0.15677,0.81847,7.6548,34.328,2.4284,0.070003,0.29303,0.039895,0.9527,0.23035,0.96421,0.13128,35.385,-37.667,121.88,-570.67,-0.024512,0.17802,-0.5712,-0.045991,0.19319,-0.64979,-0.0057671,0.19078,-0.64149,0.047749,0.17309,-0.57882
13308,0.83532,-0.037539,0.54849,0.11474,0.9876,-0.10716,-0.53766,0.15244,0.82926,7.3629,33.263,2.5731,0.06792,0.28417,0.039842,0.95553,0.23033,0.96369,0.13511,34.301,-36.807,121.5,-569.24,-0.023664,0.17764,-0.56973,-0.04661,0.19322,-0.64791,-0.0062322,0.19075,-0.64023,0.048328,0.17279,-0.57866
13311,0.84618,-0.037859,0.53155,0.10871,0.98876,-0.10263,-0.52169,0.14463,0.84079,6.9594,32.11,2.5617,0.064484,0.27468,0.038224,0.95861,0.22648,0.96472,0.13425,33.085,-35.365,120.96,-567.87,-0.022502,0.17716,-0.56824,-0.047047,0.19316,-0.64583,-0.0065193,0.19085,-0.63906,0.049464,0.17263,-0.57868
13315,0.86925,-0.041328,0.49265,0.10115,0.99029,-0.095405,-0.48392,0.13276,0.86498,6.2941,29.515,2.722,0.059114,0.25301,0.036914,0.96495,0.22525,0.96409,0.14066,30.429,-32.252,120.24,-565.63,-0.019434,0.17646,-0.5659,-0.047459,0.19335,-0.64208,-0.006702,0.19098,-0.63711,0.051959,0.1724,-0.57957
13317,0.87939,-0.044582,0.474,0.103,0.98984,-0.097994,-0.46482,0.135,0.87505,6.3897,28.294,2.9022,0.060204,0.24259,0.038135,0.96751,0.23811,0.95945,0.15083,29.291,-31.161,120.39,-564.48,-0.018012,0.17652,-0.56508,-0.047604,0.19354,-0.64062,-0.0067047,0.19094,-0.63659,0.053006,0.17225,-0.5802
13318,0.88905,-0.047809,0.4553,0.10029,0.99071,-0.091802,-0.44668,0.12728,0.88559,5.9182,27.084,3.0781,0.056451,0.23241,0.038161,0.97023,0.23308,0.95961,0.15756,28.033,-29.788,119.82,-564.09,-0.016507,0.17593,-0.56452,-0.047668,0.19362,-0.63927,-0.0066891,0.19088,-0.63613,0.054236,0.17194,-0.58103
13320,0.89706,-0.046071,0.4395,0.097684,0.99062,-0.095539,-0.43098,0.12864,0.89315,6.1056,26.072,2.94,0.057645,0.22384,0.036966,0.97222,0.24627,0.95625,0.15792,27.075,-28.312,119.95,-563.06,-0.014991,0.17604,-0.56386,-0.04749,0.1936,-0.63807,-0.0064646,0.19083,-0.63566,0.055396,0.17217,-0.58167
13322,0.90434,-0.050982,0.42376,0.10303,0.98955,-0.10083,-0.41419,0.13485,0.90014,6.3914,25.072,3.2266,0.060498,0.2151,0.039535,0.97391,0.26661,0.94793,0.17423,26.231,-26.673,120.02,-562.08,-0.01333,0.1761,-0.56324,-0.04702,0.19349,-0.63698,-0.0059833,0.1907,-0.63521,0.056747,0.17144,-0.58243
13323,0.91134,-0.049185,0.4087,0.095245,0.99109,-0.093112,-0.40048,0.12378,0.90791,5.8556,24.123,3.0892,0.055557,0.20727,0.036995,0.976,0.25514,0.95186,0.1699,25.154,-25.008,119.55,-561.84,-0.011707,0.17565,-0.56276,-0.046669,0.19363,-0.63569,-0.0055933,0.19084,-0.63465,0.057983,0.1718,-0.58288
13325,0.91827,-0.054289,0.39221,0.10203,0.98955,-0.10191,-0.38258,0.1336,0.91421,6.3607,23.092,3.3834,0.060232,0.19815,0.039979,0.9775,0.28556,0.93943,0.18954,24.354,-23.634,119.91,-560.67,-0.010304,0.17599,-0.56213,-0.046444,0.19358,-0.6345,-0.0053497,0.19077,-0.63421,0.059147,0.17111,-0.58366
